entity_id,book_id,language,rating,author,country,publisher,style,genre
1678,2905,2480,,3346,,3346,,2362
1679,2906,2348,2359,3045,2353,2958,3590,2363
1680,2908,2348,2359,4858,2353,4906,6263,2362
1681,2909,2348,,6415,,,,2409
1682,2912,2348,2359,3678,2353,6001,4313,2362
1683,2913,2348,2359,3732,2353,3732,3203,2350
1684,2918,2348,2375,2347,2353,2347,3934,2350
1685,2920,2474,,2496,2378,,5209,2362
1686,2921,2348,2359,2556,2353,3053,2556,2416
1687,2924,,,3351,,6616,5472,2350
1688,2930,2348,,4492,,6112,,2409
1689,2931,2622,2359,3781,2419,3781,3432,2362
1690,2932,2348,2423,5702,2353,5702,3054,2362
1691,2935,2348,,4603,2353,4603,3847,2410
1692,2936,2348,,4603,2353,4603,2998,2350
1693,2937,2348,,4603,2353,4603,6252,2350
1694,2938,2695,,6053,,6053,6246,2362
1695,2940,2474,,6597,,5106,5105,2362
1696,2942,2348,2359,3077,2353,6317,3538,2370
1697,2943,2474,,6952,2378,,4652,2410
1698,2944,2383,,4904,2353,6029,4818,2377
1699,2945,2348,2359,4056,2353,4056,5370,2362
1700,2947,4580,,2587,2419,3098,3524,2373
1701,2948,2456,,2804,2419,3098,3524,2476
1702,2949,2348,,2804,2419,4690,3524,2369
1703,2951,2622,2359,3867,2403,6208,2556,2416
1704,2953,2474,2423,3693,2353,2347,4326,2350
1705,2955,2348,2359,3165,2353,3165,6681,2362
1706,2956,2348,2359,3071,2353,4980,4315,2476
1707,2959,2348,2359,3929,2353,6357,2929,2362
1708,2961,2348,2359,2808,2353,4423,3083,2350
1709,2963,2348,2359,4880,2353,4880,6966,2362
1710,2964,2348,2359,3323,2353,3323,5677,2362
1711,2965,2348,2375,6869,2353,,2405,2369
1712,2966,2348,2664,2492,2419,6787,3222,2362
1713,2968,2348,2423,2759,2419,3533,,2369
1714,2969,2474,,4748,2378,5176,6274,2410
1715,2970,2622,2423,3288,,3288,3825,2362
1716,2971,2695,2359,6282,2353,6282,3804,2362
1717,2972,2480,,2720,,4960,3797,2362
1718,2973,2348,2375,2437,2353,2437,3659,2350
1719,2976,2348,2359,2892,2353,3410,3066,2362
1720,2977,2348,2375,3823,2353,6418,5006,2362
1721,2978,2348,2375,4657,,5536,3941,2410
1722,2981,2348,2423,5722,2419,5722,,2409
1723,2983,4446,,2707,2419,4590,3236,
1724,2984,2348,2664,2436,2353,,,2409
1725,2988,2348,2359,2877,2353,3100,6462,2350
1726,2989,2622,2423,4285,2419,3098,2439,2369
1727,2990,2695,2375,4285,2419,3098,5565,2373
1728,2991,2348,2423,2587,2419,4491,2439,2369
1729,2992,2348,2359,6090,2419,2939,3278,2479
1730,2993,2348,2423,2804,2419,5732,3524,2373
1731,2996,2348,2423,2580,2353,6004,2426,2362
1732,2997,2348,2359,4320,2353,2442,4147,2392
1733,2998,2348,2359,3216,,6725,6536,2410
1734,2999,2348,2359,3371,,3371,3785,2350
1735,3001,2348,2359,3181,2353,3181,3181,2362
1736,3002,2348,,3288,2822,,,2409
1737,3003,2383,2359,4081,2378,4081,3049,2377
1738,3005,2348,2359,3712,2353,4288,4610,2362
1739,3006,2480,2359,3521,2353,3521,3848,2598
1740,3007,2348,2359,4750,2353,,3921,2409
1741,3010,2474,2359,4394,2378,4500,5986,2362
1742,3011,2348,,3045,2353,6373,2886,2362
1743,3012,2348,,2722,2353,,2722,2350
1744,3013,2348,2359,4628,2353,6759,3139,2476
1745,3014,2348,2359,6478,2353,2754,2754,2362
1746,3017,2348,2359,3013,2353,2823,5668,2479
1747,3018,2383,,3917,2353,3917,3139,2386
1748,3019,2348,2359,3639,2353,3639,2690,2362
1749,3020,2695,2359,3344,2378,5004,2962,2362
1750,3021,2348,2359,4563,2353,,4328,2479
1751,3025,2348,,6419,2353,6094,5823,2416
1752,3026,2348,2359,5303,2353,5303,5760,2350
1753,3030,2480,,3346,,3346,,2362
1754,3031,2348,2375,2656,2353,2656,3499,2479
1755,3032,2348,,6812,2353,,4411,2373
1756,3033,2348,2423,3382,2353,3382,,2369
1757,3036,,2359,3876,2490,5078,6254,2369
1758,3038,2348,,3879,2353,4418,5997,2362
1759,3040,2348,2423,3850,2490,2585,3379,2350
1760,3041,2348,2423,5729,2353,3386,2635,2350
1761,3043,2348,2359,2656,2353,2656,5134,2350
1762,3044,2348,2359,2609,2353,5094,,2363
1763,3045,2348,2359,2609,2419,6704,6082,2362
1764,3046,2348,2359,2674,2353,2674,6560,2350
1765,3049,2348,,5217,2419,5529,3945,2377
1766,3050,2348,2359,5690,2353,5690,6757,2362
1767,3051,2348,2375,3672,2353,3349,4035,2350
1768,3052,2348,2359,2790,2353,2790,3385,2350
1769,3053,2348,2359,2708,2378,5135,,2369
1770,3054,2480,2664,6066,,3241,,2373
1771,3055,2862,2375,4260,2419,4260,4742,2476
1772,3057,2348,2359,4575,2353,6813,4616,2363
1773,3060,2348,2359,3019,,6585,3296,2370
1774,3061,2348,,3773,2353,6764,3759,2410
1775,3062,2348,2664,6411,2353,6843,,2377
1776,3065,2348,2359,6464,2353,6464,4148,2362
1777,3066,2480,2664,6454,2353,5273,3946,2362
1778,3067,2695,2359,2910,2356,2910,5005,2350
1779,3069,2348,2423,3040,2353,3349,4917,2362
1780,3072,2348,2423,2968,2353,5028,5752,2362
1781,3074,2348,,3045,2353,3802,3644,2369
1782,3075,2348,,3786,2419,3786,4652,2479
1783,3077,2348,,4493,,,,2598
1784,3078,2348,2359,3424,,3424,4148,2362
1785,3081,2591,2359,3817,2353,5983,2630,2363
1786,3082,2348,2375,4493,2419,4734,3625,2369
1787,3083,2695,2359,2910,2356,2910,3476,2362
1788,3084,2348,,4738,2353,6038,,2409
1789,3085,2474,,5516,2378,5516,6761,2479
1790,3087,2348,2375,2511,2353,6168,3379,2392
1791,3090,2348,2375,5279,2353,5279,5521,2362
1792,3091,2480,2423,3346,,2629,,2377
1793,3093,2348,2359,2668,2353,2668,3750,2416
1794,3095,2348,,4679,2353,6029,4959,2362
1795,3097,2348,,3768,2353,2701,4778,2410
1796,3098,2348,2423,3424,2353,,3644,2362
1797,3099,2348,2359,2698,2353,3750,3750,2362
1798,3100,2348,2423,3644,2353,3752,6259,2362
1799,3101,2348,2359,3077,2353,6683,2962,2362
1800,3102,2348,2359,3094,2353,2798,3438,2476
1801,3103,2348,2375,5286,2353,5255,2886,2362
1802,3105,2348,2375,3828,2353,2836,2586,2362
1803,3106,2348,2359,3019,2353,3019,2970,2362
1804,3107,2348,2359,4192,2353,4196,,2362
1805,3108,2348,2359,2759,2353,3955,3438,2392
1806,3111,2348,2423,5958,2353,5958,5696,2362
1807,3113,2591,2359,2445,2353,4819,2452,2373
1808,3114,2348,2664,6634,2353,6863,3086,2392
1809,3120,2348,2359,3756,,5708,2694,2350
1810,3121,2348,,4160,2353,4160,4825,2846
1811,3122,2348,,4367,2353,5401,5557,2416
1812,3124,2348,2359,3596,2353,,3596,2410
1813,3127,2348,2359,3807,2537,6801,6080,2350
1814,3128,2348,2359,6829,2353,3321,4860,2362
1815,3129,2348,2375,2437,2353,2437,5421,2350
1816,3131,2348,,2963,2353,2963,4896,2410
1817,3135,2348,2423,6109,2353,6109,3968,2362
1818,3136,2348,,2668,,2680,,2409
1819,3137,2348,2423,5203,2419,5291,4625,2373
1820,3141,2348,2359,2899,2353,2768,2899,2362
1821,3142,2348,,2515,,,,2370
1822,3143,2480,2664,2889,2353,5979,4818,2377
1823,3144,2348,,3416,2353,3451,4800,2350
1824,3146,2348,2359,6950,2353,6303,6303,2350
1825,3147,2348,2359,3173,2353,3173,3086,2362
1826,3148,2348,2375,3865,2353,6898,6998,2362
1827,3150,2348,2359,5683,2419,5215,4841,2362
1828,3151,2348,,2872,2353,,5108,2479
1829,3152,2348,2359,5607,2353,6171,4052,2362
1830,3153,2348,,4428,2353,6599,3399,2369
1831,3154,2480,,5617,2353,5501,3975,2362
1832,3156,2348,2423,3693,2353,3694,3138,2362
1833,3157,2348,2423,6528,,5654,4217,2392
1834,3158,,2359,4761,,6701,3797,2362
1835,3159,2348,2664,5445,2353,,6026,2471
1836,3161,2348,2359,5441,2353,6686,4623,2410
1837,3162,2348,2359,2501,2419,4994,3574,2362
1838,3163,2348,2359,4334,2419,4334,4597,2598
1839,3164,2348,,5814,,,,2362
1840,3167,2348,2359,2820,2353,5791,2899,2362
1841,3169,2348,2359,3657,2353,2836,5992,2362
1842,3171,2348,,4365,2419,6409,3092,2362
1843,3173,2348,2359,2666,2353,2666,2523,2753
1844,3174,2348,2359,4540,,,2407,2598
1845,3175,2348,2423,4410,2353,6549,5629,2369
1846,3176,2348,2359,2575,2353,2575,2659,2476
1847,3177,2348,2359,6677,2353,6068,6068,2350
1848,3179,2348,2359,3019,2353,3019,3513,2362
1849,3183,2348,2359,5084,2353,3831,,2362
1850,3185,2348,2375,5906,2353,5906,3395,2363
1851,3186,2348,2359,4417,2353,4417,3540,2362
1852,3188,2348,2423,3586,2353,3586,,2753
1853,3189,2348,2423,5773,2353,4006,4525,2362
1854,3196,3277,,2584,2353,2584,3041,2377
1855,3197,2348,2359,2445,2353,3718,3524,2373
1856,3199,2348,,2653,2353,5564,5105,2410
1857,3200,2348,2359,2698,2353,2768,2899,2362
1858,3201,2348,2359,4286,2353,4286,2899,2362
1859,3202,2383,,3288,,3288,5825,2362
1860,3203,2348,2359,3712,2537,4636,4461,2476
1861,3204,2348,2359,3021,2353,5404,4625,2476
1862,3208,2348,2375,4469,2353,6318,3032,2354
1863,3210,2348,2359,2769,2353,3334,5421,2362
1864,3211,2348,2375,4467,2353,4467,2426,2362
1865,3213,2348,2423,5602,2353,6850,6830,2373
1866,3214,2348,2375,5712,2353,4456,2508,2753
1867,3215,2348,2423,2975,2419,5632,3674,2362
1868,3219,2348,2359,3657,2353,4575,5006,2476
1869,3220,2348,,4368,2353,4368,3568,
1870,3221,2348,2359,3711,2419,3711,,2363
1871,3223,2348,,3711,,3711,3161,2362
1872,3224,2480,,3268,,6377,5055,2362
1873,3225,2348,2375,3763,2353,3763,2933,2410
1874,3228,2348,,2500,,,2500,2350
1875,3229,2348,,5023,2419,6023,3378,2362
1876,3230,2383,2423,5984,2419,6602,4054,2362
1877,3232,2348,,2722,2353,7004,2722,2350
1878,3233,2348,,6821,2419,6807,3589,2350
1879,3236,2348,,4928,2353,6796,4700,2416
1880,3237,,,6943,,,,2409
1881,3240,2348,2359,3452,2353,6900,4783,2350
1882,3242,2695,2359,3700,,,3944,2350
1883,3243,2348,2423,6022,2353,6733,2512,2350
1884,3245,2695,,4846,,3467,4943,2362
1885,3247,2348,2423,6721,2353,5495,3043,2354
1886,3248,2348,2423,3314,2353,6901,3043,2350
1887,3249,2348,2359,3078,2353,,6177,2476
1888,3251,2474,2375,2968,2353,6957,2886,2362
1889,3253,2348,2375,2982,2353,5464,4043,2350
1890,3254,2348,2375,5916,2353,4043,4043,2350
1891,3255,2348,2423,3828,2353,3611,3086,2753
1892,3256,2348,2359,3712,2353,2661,3590,2476
1893,3258,2348,2375,3621,2353,3635,2426,2392
1894,3259,2348,2375,4192,2353,3313,3188,2362
1895,3260,2348,2423,3338,,3890,3273,2410
1896,3262,2348,2359,2492,2353,2492,4851,2479
1897,3263,2348,2359,4299,2353,4299,2461,2362
1898,3264,2348,2375,4775,2353,3128,5365,2373
1899,3266,2474,,3458,,2782,2782,2350
1900,3267,2695,2359,3170,2353,3170,6710,2354
1901,3268,2348,2375,2435,2353,6668,2389,2350
1902,3270,2348,2423,2639,2353,4366,2447,2362
1903,3272,2695,2840,2781,2353,5626,2504,2362
1904,3273,2348,2359,2580,2353,5079,,2363
1905,3274,2348,2359,3874,2353,4297,4812,2476
1906,3275,2695,2359,3085,2353,3085,3290,2354
1907,3277,2595,,4801,2356,,5207,2362
1908,3281,2348,,6910,2353,,,2409
1909,3282,2348,2359,5233,2378,6121,,2350
1910,3283,2348,,5415,2353,5415,4840,2350
1911,3284,2348,2664,5741,2353,5293,3046,2350
1912,3286,2348,2423,3869,2353,5013,3155,2380
1913,3287,2348,2664,2565,,2565,,2471
1914,3288,2348,2359,5438,2378,6266,3506,2362
1915,3289,,2664,2720,,6976,3795,2362
1916,3290,2348,2359,4583,2353,4583,6278,2350
1917,3291,2348,,4191,2353,,6197,2410
1918,3292,2348,,4170,2353,,2922,2362
1919,3293,2348,,3104,2353,3104,4695,2386
1920,3294,2348,2359,4563,2353,6188,5206,2479
1921,3295,2348,,5112,2419,2900,4756,2362
1922,3297,2348,,,2353,,3607,2409
1923,3299,2348,2375,5325,2353,5989,5325,2350
1924,3300,2348,2359,4807,2353,3821,2729,2386
1925,3301,2474,2359,3756,2353,5905,3083,2350
1926,3303,2348,,5789,,,,2409
1927,3306,2348,,2890,2353,2890,2890,2350
1928,3308,2348,2375,3666,2353,3666,2690,2410
1929,3311,2348,,2646,2353,6610,3200,2416
1930,3314,2348,,4337,2353,6955,3778,2373
1931,3315,2348,,6842,2419,6023,2850,2396
1932,3316,2348,2359,2818,2353,5079,3385,2476
1933,3317,2348,2359,3078,2419,3196,2962,2362
1934,3318,2348,2359,5073,2353,,6413,2476
1935,3319,2348,,5418,2353,5418,4873,2362
1936,3320,5242,2359,,,3913,5714,2410
1937,3322,2348,2359,2713,2353,2713,6778,2350
1938,3323,2348,2359,5484,2353,,2944,2350
1939,3324,2348,2375,2832,2353,5318,4926,2363
1940,3325,2474,2375,3657,2353,4341,2568,2410
1941,3326,2348,2359,2820,2353,3845,3470,2350
1942,3328,2474,2359,4339,2378,4339,4785,2354
1943,3329,2348,2375,3483,2537,3483,6945,2362
1944,3331,2348,2359,6705,2353,,2654,2350
1945,3333,2348,2359,4904,,4971,6722,2362
1946,3334,2622,,2449,2353,3584,2954,2476
1947,3338,2348,,3681,2353,,,2409
1948,3339,2383,,5260,,4372,,2362
1949,3340,2348,,3067,2353,6522,5450,2386
1950,3342,2348,2359,3019,2353,3733,3675,2362
1951,3345,2348,,4178,2353,,,2369
1952,3346,2348,,5199,2353,5199,6466,2350
1953,3347,4228,2423,2826,2353,3078,,2362
1954,3351,2348,,5199,2353,5199,6241,2479
1955,3352,2348,2359,5796,2353,5796,4826,2476
1956,3353,2348,2375,5048,,,3428,2350
1957,3354,2348,2423,4016,2353,6533,4009,2369
1958,3355,2591,2359,3786,2378,3786,2630,2363
1959,3358,2348,2423,5061,2353,5061,5061,2350
1960,3359,2622,2423,5510,2353,4456,4684,2753
1961,3360,2348,2423,5389,2353,4967,4350,2362
1962,3361,2348,2359,4299,2353,4299,2508,2753
1963,3362,2348,2359,3727,2353,3008,2523,2362
1964,3363,2348,2423,3710,2353,3389,2776,2350
1965,3364,2383,,2449,2353,2449,2906,2846
1966,3365,3704,,4679,2353,4986,2532,2369
1967,3366,2383,2423,3606,2419,5872,6077,2369
1968,3367,2348,,5203,2353,6985,3041,2373
1969,3368,2695,,3448,2353,6556,4625,2410
1970,3372,2348,2359,5614,2353,6366,3477,2377
1971,3373,2348,2423,5982,2353,4560,5982,2369
1972,3374,2348,,6150,2353,6150,3737,2362
1973,3375,2348,,6455,2353,6887,5145,2369
1974,3377,2348,,4681,2353,6621,,2362
1975,3380,2348,,2646,2353,3149,6782,2846
1976,3381,2348,2359,5041,2353,6461,6999,2410
1977,3382,2348,,3983,2419,5964,3059,2362
1978,3385,2348,2359,3213,2353,5661,3086,2350
1979,3387,2348,2375,3741,2353,4718,3224,2350
1980,3388,2348,2423,3262,2353,6758,5953,2380
1981,3389,2348,2359,2975,2353,6609,,2373
1982,3390,2348,2375,6245,2419,5518,5421,2369
1983,3391,6606,,6552,,6427,4612,2350
1984,3392,2348,2375,4945,2353,,2426,2350
1985,3393,2348,2423,3856,2353,3856,5326,2392
1986,3396,2348,2664,6567,2353,5985,,2396
1987,3397,2348,2664,6540,2419,3614,,2363
1988,3398,2348,2664,2433,2353,2980,,2369
1989,3399,2348,2664,3310,2353,5637,,2380
1990,3400,2348,2664,6690,2353,5028,3549,2380
1991,3402,2348,2423,4654,2419,5498,2721,2410
1992,3403,2348,2423,2541,2419,6633,3001,2362
1993,3406,2348,,3984,2419,5388,4625,2373
1994,3408,2348,2359,3678,2353,2835,3751,2362
1995,3410,2348,2359,3788,2537,3788,2949,2350
1996,3414,2348,,2727,2353,3027,3041,2410
1997,3417,2348,,5994,2353,5332,2626,2350
1998,3418,2348,2359,3071,2353,4847,4035,2369
1999,3419,2348,2359,6862,2353,3107,6623,2362
2000,3420,2348,2359,2968,2353,3424,2523,2362
2001,3421,2622,2359,2470,2353,6348,5734,2350
2002,3422,2348,2359,3035,2353,3035,6680,2410
2003,3423,2348,2359,3035,2353,3035,4020,2350
2004,3424,2622,2359,3035,2353,3035,3654,2362
2005,3425,2348,2359,3035,2353,3035,4610,2410
2006,3426,2348,2359,3035,,3035,2461,2410
2007,3427,2348,,5631,2353,5468,2556,2373
2008,3429,2348,,3142,,,,2471
2009,3431,2348,,5364,2353,5356,4513,2373
2010,3432,2348,2359,5364,2353,,4513,2373
2011,3433,2348,2359,2505,2353,,4513,2373
2012,3434,2348,2359,3780,2353,,4513,2373
2013,3436,2348,2359,3344,2353,3752,3751,2362
2014,3437,2348,2423,3932,2353,5211,5974,2350
2015,3439,2348,2423,5603,,4863,6444,2386
2016,3440,2348,2423,3456,,3456,,2350
2017,3442,2348,2359,2639,2353,5003,3989,2362
2018,3443,2348,2359,2428,2353,6281,5627,2373
2019,3444,2348,2359,3293,2353,4987,4443,2598
2020,3445,2348,2359,4005,2353,3431,3674,2363
2021,3446,2348,2359,3840,2419,6672,6671,2362
2022,3447,2348,,6247,2353,6248,6989,2362
2023,3448,2348,2359,3424,2353,5434,3138,2362
2024,3450,2348,2375,5294,2353,3131,3755,2350
2025,3451,2348,,6202,2353,6635,6577,2350
2026,3452,2348,2359,4458,2353,5905,2734,2373
2027,3453,2348,2375,4357,2353,3914,5943,2362
2028,3456,3690,2423,4121,,4121,,2362
2029,3460,2348,,4305,2353,,4866,2479
2030,3464,2348,2375,3096,,5895,6345,2386
2031,3465,2348,,3343,,3343,3755,2350
2032,3466,2348,2375,2834,2353,3554,4974,2410
2033,3467,2348,,5286,2353,2367,3040,2362
2034,3468,2348,,3364,2353,6497,3040,2753
2035,3471,4182,2423,2757,2353,2757,2776,2362
2036,3473,2474,,3080,,3918,4296,2362
2037,3474,2348,2359,4037,2353,,5144,2476
2038,3477,2348,2375,4481,2353,5351,5664,2362
2039,3478,2348,2375,5281,2353,5281,5400,2598
2040,3479,2348,2375,2511,2353,3192,3934,2369
2041,3482,2348,2375,6009,2353,,4822,2753
2042,3483,2348,2423,6079,,4336,3764,2410
2043,3484,2348,2375,4555,2353,5486,6453,2476
2044,3488,2348,,5878,2353,5921,4938,2479
2045,3489,2348,2423,2757,2353,6783,3109,2380
2046,3490,2348,2359,6123,2356,4270,5138,2386
2047,3491,2348,2359,5306,2353,5306,2618,2350
2048,3492,2348,,3881,2353,6279,,2410
2049,3493,2622,2359,3790,2403,3790,3638,2363
2050,3495,2348,2359,4359,2353,,6124,2362
2051,3496,2348,2375,3657,,3890,3758,2362
2052,3497,2348,2423,3455,2353,3405,3001,2362
2053,3498,2456,2359,3019,2353,2666,6763,2362
2054,3499,2348,2359,2808,2353,3105,4976,2362
2055,3500,2348,2359,3112,2353,2472,3112,2350
2056,3501,2348,2375,5286,2353,5255,5696,2350
2057,3502,2348,2375,4503,2353,4503,3160,2362
2058,3506,2348,2359,2959,2353,6834,3574,2362
2059,3507,2348,2664,3604,2353,3405,3755,2350
2060,3508,2695,2423,2556,2353,3878,2556,2416
2061,3510,2348,2375,3588,2353,5725,2970,2362
2062,3511,2348,2375,2399,2353,3042,4751,2753
2063,3512,2348,2423,4268,2353,4311,6931,2350
2064,3513,2348,2359,3202,2353,5730,6397,2377
2065,3514,2348,2359,3705,2353,6342,4265,2362
2066,3515,2348,2359,6154,,6154,4507,2350
2067,3516,2474,,5319,2353,4353,3200,2410
2068,3518,2348,2359,3537,2353,5666,3776,2362
2069,3519,2348,2423,2587,2419,,3590,2373
2070,3520,2348,,6273,2353,6273,4787,2396
2071,3521,2480,2359,4339,2353,4339,2986,2350
2072,3522,2348,,,,,,2409
2073,3523,2862,2359,4726,,4215,3625,2476
2074,3526,2348,2375,4192,2353,2472,2413,2350
2075,3527,2695,2359,3907,2353,2451,2452,2373
2076,3528,2348,2359,3387,2353,5748,3387,2362
2077,3530,2474,,3875,2378,5700,,2350
2078,3531,2348,,4381,2353,4381,6892,2362
2079,3533,2480,,5226,,6037,,2362
2080,3534,2348,2375,5866,2353,2835,4727,2350
2081,3535,2695,2359,3005,2353,6469,2696,2362
2082,3536,2348,2375,4975,2353,3832,5824,2362
2083,3537,2348,2375,6994,2353,6920,3040,2362
2084,3539,2348,2359,5675,2419,,,2409
2085,3540,2348,2375,6170,2353,5745,,2363
2086,3542,2348,,4486,2353,4486,2805,2362
2087,3543,2348,2359,3424,2353,3424,2770,2350
2088,3544,2348,2359,3610,2353,3610,3610,2350
2089,3547,2348,2359,2839,2419,2911,4720,2362
2090,3548,2348,,6977,2353,4650,2514,2350
2091,3549,2348,,4510,2353,5428,4706,2350
2092,3551,2348,2359,3657,2353,3105,3109,2476
2093,3552,2348,2359,2585,2353,6348,3155,2350
2094,3555,2383,2375,5045,2353,6682,4832,2377
2095,3556,2348,2359,2453,2353,2453,4655,2410
2096,3557,2348,2359,2841,2353,2841,4487,2476
2097,3563,2348,2359,6311,2353,3830,4655,2476
2098,3564,2348,2423,3835,2353,6936,5198,2380
2099,3567,2695,2359,5304,3449,5314,6786,2350
2100,3568,2348,2359,3993,2353,3993,6848,2350
2101,3569,5242,2359,,,2460,4471,2362
2102,3570,2348,2359,6630,2378,5285,3626,2410
2103,3572,2348,2359,4919,2353,4919,5047,2479
2104,3573,2348,2359,4037,2353,,2577,2386
2105,3574,2348,2359,4675,2353,5309,3783,2479
2106,3579,2348,2375,2964,2353,6656,5259,2362
2107,3580,2348,2375,5671,,2869,4693,2362
2108,3581,2348,2359,3252,,3252,4076,2350
2109,3585,2348,,6147,2353,3716,3602,2380
2110,3588,2348,2359,4286,2353,4286,2899,2362
2111,3590,2348,2423,5781,2353,5781,2389,2350
2112,3591,2348,2423,6550,2353,2347,3160,2350
2113,3593,2348,2375,4849,2353,5132,5033,2373
2114,3599,2348,,2653,2353,5568,4376,2410
2115,3600,2348,2423,4470,2353,,3062,2350
2116,3601,2348,2664,4184,2353,4770,4595,2416
2117,3603,2348,2359,6481,2353,,6713,2350
2118,3605,2348,2423,4367,2353,4736,3062,2396
2119,3606,2348,,4548,2353,6167,3199,2396
2120,3608,2348,2423,3817,2353,5560,5560,2350
2121,3609,2348,,4599,2353,4599,,2377
2122,3610,2348,2423,6434,2353,6785,3062,2396
2123,3611,2688,,4529,2353,5810,2716,2392
2124,3612,2348,2664,4142,2419,4142,5393,2380
2125,3613,2348,2423,2815,2353,2815,4230,2354
2126,3614,2348,2375,2570,2353,2570,4976,2350
2127,3615,2348,2423,6690,2353,2965,2447,2380
2128,3618,2348,2423,2437,2353,2437,2437,2354
2129,3619,2348,2359,2861,2353,2861,3366,2350
2130,3620,2348,2359,6196,2353,6196,4531,2350
2131,3623,2348,2375,2539,2353,2768,3188,2476
2132,3624,2348,2375,6370,2353,6483,5472,2416
2133,3625,2348,,5960,2353,,,2370
2134,3628,2348,,2797,2353,6582,2532,2362
2135,3629,2348,,2890,2353,2890,2890,2362
2136,3631,2348,,2794,2353,2794,4165,2350
2137,3632,2348,,2890,2353,2890,2890,2362
2138,3633,2383,,6816,2419,3098,6527,2369
2139,3634,2348,,2818,2353,4401,2626,2362
2140,3635,2348,2423,4865,2419,6222,2439,2369
2141,3636,2474,,5074,2378,,5593,2362
2142,3638,2348,2423,4865,2378,6222,2439,2386
2143,3639,2878,2423,2587,2419,4491,2439,2369
2144,3640,2348,2664,2890,2419,2890,2890,2362
2145,3641,2348,,2890,2353,2890,6019,2362
2146,3643,2348,,5558,2353,2817,2532,2362
2147,3644,2348,,3984,2353,6541,4094,2416
2148,3646,2348,2375,4234,2353,6679,2528,2350
2149,3649,2383,2359,3410,2353,3410,3054,2362
2150,3651,2695,2359,3440,2356,3440,4302,2479
2151,3652,2622,,5315,2403,6104,5795,2479
2152,3653,2348,,2436,2353,2436,,2753
2153,3654,4405,,2505,2419,5278,2850,2362
2154,3656,2348,,3480,2353,,5679,2846
2155,3657,2348,,3801,2419,3801,5321,2363
2156,3658,2348,,4488,2419,6300,3651,2386
2157,3660,2348,2359,3942,2353,3942,6462,2476
2158,3661,2348,2359,6365,2353,4494,,2476
2159,3662,2348,2359,2634,2353,6268,4206,2476
2160,3663,2348,2359,4029,2353,6041,5264,2392
2161,3664,2348,2359,4029,2353,6041,5264,2479
2162,3665,2348,2359,2634,2353,4118,,2386
2163,3670,2348,,6330,2353,6888,4169,2377
2164,3671,3585,2359,3382,2353,3382,5707,2350
2165,3673,2348,2664,3522,2353,3522,5665,2369
2166,3674,2348,2664,3522,2353,5648,2742,2369
2167,3675,2348,,4367,2353,6925,3759,2396
2168,3676,2348,,2492,2353,2492,5092,2479
2169,3677,,,4317,2353,,,2409
2170,3678,2348,,2588,2353,3457,4376,2362
2171,3679,2348,,2982,2353,2982,,2370
2172,3680,2348,2359,2982,2353,,,2409
2173,3681,2622,2359,3867,,3867,2556,2416
2174,3682,2348,2359,3515,2353,3802,2556,2373
2175,3683,2348,2359,3367,2353,3367,2916,2362
2176,3684,2348,2359,3196,2353,3196,3438,2410
2177,3685,2348,2359,2449,2353,6075,2899,2410
2178,3688,2348,2359,3118,2353,3118,4567,2350
2179,3689,2348,2359,3118,2490,6408,4567,2350
2180,3690,2348,2359,2983,2490,5397,4567,2350
2181,3691,2348,2359,5839,2353,5638,5647,2350
2182,3692,2348,2359,3384,2353,3384,5882,2479
2183,3693,2348,2359,4830,2353,3384,5519,2350
2184,3695,2348,2359,3384,2353,3384,,2479
2185,3696,2348,2359,4817,2353,4817,6659,2350
2186,3697,2348,2359,3805,2353,2451,2516,2386
2187,3700,2348,2359,5279,2353,5279,5342,2386
2188,3701,2348,2359,5046,2353,6571,4976,2373
2189,3702,2348,2359,3263,2537,3263,3643,2369
2190,3703,2348,2359,3263,,4636,3643,2373
2191,3704,2348,2375,3263,2537,4636,3643,2386
2192,3706,2348,2359,3019,2353,3019,2917,2476
2193,3709,2348,2359,4877,2353,4110,5506,2479
2194,3711,2348,2375,6368,,5621,3043,2362
2195,3712,2348,2375,4781,2353,2570,,2410
2196,3713,2348,2423,2755,2353,6354,6291,2362
2197,3714,2348,2375,2420,2353,3204,3043,2362
2198,3715,2348,2359,3047,2490,5598,3043,2350
2199,3716,2348,2359,3117,2353,4340,3043,2373
2200,3718,2348,2359,3420,2353,,,2409
2201,3721,2348,2359,3246,2353,4478,3513,2363
2202,3725,3585,2359,3765,2353,5919,6905,2471
2203,3727,2348,2359,3702,2353,3284,5097,2479
2204,3730,2348,2423,2732,2353,2732,4350,2362
2205,3731,2348,2359,5636,2353,5363,3438,2476
2206,3732,2348,2359,4016,2353,3103,3778,2479
2207,3733,2348,2423,4056,2353,4056,4052,2362
2208,3735,2622,2359,3727,2353,6166,2523,2598
2209,3737,2348,,2797,2353,5770,3778,2416
2210,3738,2348,2423,2757,2353,5330,4559,2362
2211,3740,2878,2375,3431,2353,6748,3500,2369
2212,3745,2348,2423,5099,2353,6664,2659,2386
2213,3747,2348,2359,6935,2353,6017,3933,2362
2214,3748,2348,,3206,2419,3206,5963,2410
2215,3749,2474,,3824,,,4652,2410
2216,3751,2348,2664,3142,2353,3519,3643,2471
2217,3754,2348,2423,4387,2353,2459,2586,2380
2218,3755,2348,2375,2462,2353,2857,6911,2369
2219,3756,2348,2359,3338,2353,3890,6321,2362
